subjID,exptPart,trialNumber,roleCurrent,marblesSampled,asymm,probBullshitterRed,probBullshitDetectorRed,probGlobal,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-31650,trial,20,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,False,5,5,87,33,3101.7499862947793,4860,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13980
sona-31650,trial,21,bullshitDetector,10,True,0.2,0.5,0.21875,3,8,-1,True,0.5,True,5,-5,92,28,7092.5984298410785,1867,What was the proportion of red to blue marbles from your perspective?,50,55,5477,False,16506
sona-31650,trial,22,bullshitter,10,False,0.5,0.5,0.5,4,5,-1,False,0.5,False,5,5,97,33,3150.167099258711,5865,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,13813
sona-31650,trial,23,bullshitDetector,10,True,0.8,0.5,0.78125,10,10,3,False,-1,True,-5,10,92,43,6228.952348093549,2232,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10950
sona-31650,trial,24,bullshitter,10,False,0.8,0.8,0.8,8,8,-1,False,0.5,False,8,2,100,45,2164.7671710160403,3133,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13150
sona-31650,trial,25,bullshitDetector,10,True,0.2,0.5,0.21875,3,4,4,False,-1,True,5,-5,105,40,5700.309623970354,808,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,7901
sona-31650,trial,26,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,111,44,2146.896898538155,4152,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10490
sona-31650,trial,27,bullshitDetector,10,True,0.5,0.2,0.48125,1,2,2,False,-1,True,5,-5,116,39,6127.244646646853,11392,How many red marbles did your opponent report drawing?,2,2,3333,False,12359
sona-31650,trial,28,bullshitter,10,False,0.2,0.2,0.2,1,1,-1,False,0.1980101119999998,True,1,4,117,43,2207.9784909754644,7348,What was the proportion of red to blue marbles from your perspective?,20,4,3649,True,16530
sona-31650,trial,29,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,-1,False,0.1980101119999998,True,-4,9,113,52,6968.6118485633915,2006,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,10023
sona-31650,trial,30,bullshitter,10,True,0.2,0.8,0.2375,3,4,-1,False,-0.11782097919999997,False,4,6,117,58,2325.756797359345,6057,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11620
sona-31650,trial,31,bullshitDetector,10,True,0.8,0.2,0.7625,4,4,2,False,-1,True,1,4,118,62,7371.392502511237,826,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9216
sona-31650,trial,32,bullshitter,10,True,0.2,0.5,0.21875,2,3,-1,False,0.048828125,False,3,7,121,69,3207.494584188208,3014,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9449
sona-31650,trial,33,bullshitDetector,10,True,0.2,0.8,0.2375,2,7,7,False,-1,True,5,-5,126,64,5387.361793381298,960,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,7534
sona-31650,trial,34,bullshitter,10,True,0.2,0.8,0.2375,9,9,-1,False,0.7684354560000001,True,9,-4,135,60,2935.7843614347844,2233,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,8614
sona-31650,trial,35,bullshitDetector,10,True,0.8,0.2,0.7625,8,0,-1,False,0.7684354560000001,False,10,0,145,60,6457.84712423529,4015,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12059
sona-31650,trial,36,bullshitter,10,True,0.8,0.5,0.78125,9,9,-1,False,0.8759765625,True,9,-4,154,56,2153.7585454279624,3782,How many red marbles did you actually draw?,9,9,2861,False,12979
sona-31650,trial,37,bullshitDetector,10,False,0.5,0.5,0.5,7,3,-1,True,0.8759765625,False,7,3,161,59,5537.848865818261,2330,How many red marbles did you actually draw?,-1,-1,-1,False,8998
sona-31650,trial,38,bullshitter,10,True,0.2,0.8,0.2375,2,3,-1,False,-0.12332600319999996,False,3,7,164,66,2561.3647985525477,2659,How many red marbles did you actually draw?,-1,-1,-1,False,8959
sona-31650,trial,39,bullshitDetector,10,False,0.2,0.2,0.2,2,7,-1,False,-0.12332600319999996,True,5,-5,169,61,6948.681062173097,9285,How many red marbles did you actually draw?,-1,-1,-1,True,20364
sona-31650,trial,40,bullshitter,10,True,0.8,0.5,0.78125,8,8,-1,False,0.8662109375,True,8,-3,177,58,2127.4656914118295,2795,How many red marbles did you actually draw?,-1,-1,-1,False,9151
sona-31650,trial,41,bullshitDetector,10,True,0.8,0.5,0.78125,7,9,-1,True,0.8662109375,True,5,-5,182,53,7082.496832943584,4538,How many red marbles did you actually draw?,-1,-1,-1,False,12682
sona-31650,trial,42,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,False,6,4,188,57,2492.1755941042666,4626,How many red marbles did you actually draw?,6,7,4026,False,18109
sona-31650,trial,43,bullshitDetector,10,True,0.2,0.8,0.2375,3,7,7,False,-1,True,5,-5,193,52,5436.927713762912,1104,What was the proportion of red to blue marbles from your perspective?,80,100,3820,False,11428
sona-31650,trial,44,bullshitter,10,False,0.5,0.5,0.5,7,7,-1,False,0.822265625,True,7,-2,200,50,2324.3770355509123,3511,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,8924
sona-31650,trial,45,bullshitDetector,10,True,0.2,0.8,0.2375,5,2,-1,False,0.822265625,False,8,2,208,52,7173.592990323447,2433,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,11094
sona-31650,trial,46,bullshitter,10,True,0.8,0.2,0.7625,9,9,-1,False,0.8222003712000001,False,9,1,217,53,2109.9099722658107,2929,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,8299
sona-31650,trial,47,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,2,False,-1,False,6,4,223,57,5288.573474194929,1400,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,7767
sona-31650,trial,48,bullshitter,10,False,0.5,0.5,0.5,3,4,-1,False,0.25390625,False,4,6,227,63,2522.931312203279,3929,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,9588
sona-31650,trial,49,bullshitDetector,10,False,0.8,0.8,0.8,10,10,9,False,-1,True,-5,10,222,73,7453.921863899221,2132,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10830
sona-31650,trial,50,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,224,81,3099.0877334599954,3935,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10600
sona-31650,trial,51,bullshitDetector,10,True,0.5,0.8,0.51875,6,10,10,False,-1,True,5,-5,229,76,5732.764772739354,3079,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10159
sona-31650,trial,52,bullshitter,10,True,0.8,0.5,0.78125,7,7,-1,False,0.822265625,False,7,3,236,79,2099.4311104045673,8558,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13550
sona-31650,trial,53,bullshitDetector,10,False,0.5,0.5,0.5,5,5,3,False,-1,False,5,5,241,84,6047.668567998069,1612,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,8665
sona-31650,trial,54,bullshitter,10,True,0.5,0.8,0.51875,5,5,-1,False,-0.091396864,False,5,5,246,89,2932.1340734082723,5048,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11060
sona-31650,trial,55,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,6,False,-1,True,-4,9,242,98,7424.094042981048,1840,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10277
sona-31650,trial,56,bullshitter,10,True,0.5,0.2,0.48125,4,4,-1,False,0.7894069760000002,True,4,1,246,99,2430.5461279950714,4230,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9608
sona-31650,trial,57,bullshitDetector,10,False,0.8,0.8,0.8,10,8,-1,False,0.7894069760000002,True,5,-5,251,94,7065.56604426615,1501,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,9588
sona-31650,trial,58,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,True,6,-1,257,93,2953.679179620627,5790,What was the proportion of red to blue marbles from your opponent's perspective?,50,60,5181,False,17841
sona-31650,trial,59,bullshitDetector,10,False,0.5,0.5,0.5,7,7,6,False,-1,True,-2,7,255,100,6125.22847028773,2777,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10684
sona-31650,trial,60,bullshitter,10,True,0.8,0.2,0.7625,0,6,-1,False,0.8213361152000002,True,-5,5,250,105,3070.9019508940514,4770,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,22817
sona-31650,trial,61,bullshitDetector,10,True,0.5,0.2,0.48125,7,7,1,False,-1,True,-2,7,248,112,5310.586796381101,2031,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8290
sona-31650,trial,62,bullshitter,10,True,0.5,0.8,0.51875,5,6,-1,False,-0.0033164800000000383,False,6,4,254,116,2863.22747701796,4912,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,11679
sona-31650,trial,63,bullshitDetector,10,False,0.5,0.5,0.5,8,8,5,False,-1,True,-3,8,251,124,7285.895888577259,8704,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,26971
sona-31650,trial,64,bullshitter,10,True,0.8,0.5,0.78125,9,9,-1,False,0.8759765625,True,9,-4,260,120,2820.838584821871,2916,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9360
sona-31650,trial,65,bullshitDetector,10,False,0.8,0.8,0.8,8,3,-1,True,0.8759765625,False,7,3,267,123,6967.953198088915,2665,What was the proportion of red to blue marbles from your opponent's perspective?,NA,68,4063,False,16393
sona-31650,trial,66,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,273,127,2988.597216442309,4296,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10700
sona-31650,trial,67,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,6,False,-1,True,-4,9,269,136,6518.238414498487,1735,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9234
sona-31650,trial,68,bullshitter,10,True,0.5,0.2,0.48125,6,6,-1,False,0.8213361152000002,True,6,-1,275,135,2393.8245127602413,5349,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10906
sona-31650,trial,69,bullshitDetector,10,False,0.2,0.2,0.2,4,4,3,False,-1,False,6,4,281,139,6931.8499902988915,1563,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9393
sona-31650,trial,70,bullshitter,10,False,0.2,0.2,0.2,4,4,-1,False,0.7894069760000002,True,4,1,285,140,2510.369184665874,4539,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9858
sona-31650,trial,71,bullshitDetector,10,False,0.8,0.8,0.8,8,8,8,False,-1,True,-3,8,282,148,6022.023516126859,5048,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12140
sona-31650,trial,72,bullshitter,10,True,0.5,0.2,0.48125,5,6,-1,False,0.8213361152000002,True,-5,5,277,153,2181.8228921223163,2631,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8013
sona-31650,trial,73,bullshitDetector,10,True,0.2,0.5,0.21875,2,3,3,False,-1,False,7,3,284,156,5913.72217959038,10182,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,17304
sona-31650,trial,74,bullshitter,10,True,0.2,0.5,0.21875,1,6,-1,False,0.705078125,True,-5,5,279,161,2223.7922125571795,7843,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,13902
sona-31650,trial,75,bullshitDetector,10,True,0.5,0.2,0.48125,3,3,-1,True,0.705078125,False,7,3,286,164,5793.275389741439,1446,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8219
sona-31650,trial,76,bullshitter,10,True,0.8,0.5,0.78125,4,4,-1,False,0.25390625,False,4,6,290,170,2390.2206182912996,4037,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9037
sona-31650,trial,77,bullshitDetector,10,True,0.2,0.5,0.21875,3,5,5,False,-1,False,5,5,295,175,5271.18018070572,1714,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8001
sona-31650,trial,78,bullshitter,10,False,0.2,0.2,0.2,2,3,-1,False,0.7013265920000001,True,-5,5,290,180,2199.5506891283485,4016,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8777
sona-31650,trial,79,bullshitDetector,10,False,0.5,0.5,0.5,6,6,-1,False,0.7013265920000001,True,-1,6,289,186,6849.020390189617,2087,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,9888
sona-31650,trial,80,bullshitter,10,True,0.2,0.5,0.21875,3,3,-1,False,0.048828125,False,3,7,292,193,3070.513382141153,2486,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10710
sona-31650,trial,81,bullshitDetector,10,False,0.8,0.8,0.8,9,9,8,False,-1,True,-4,9,288,202,5384.637944395603,1576,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,7872
sona-31650,trial,82,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000002,True,8,-3,296,199,3239.030233721793,3433,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9385
sona-31650,trial,83,bullshitDetector,10,False,0.2,0.2,0.2,4,4,3,False,-1,False,6,4,302,203,7023.900915265296,932,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,8914
sona-31650,trial,84,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000002,True,8,-3,310,200,2473.28419038593,3401,What was the proportion of red to blue marbles from your perspective?,76.25,85,3205,False,12147
sona-31650,trial,85,bullshitDetector,10,True,0.2,0.5,0.21875,0,8,-1,False,0.8221962752000002,True,5,-5,315,195,6880.354064911022,10508,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,4084
sona-31650,trial,86,bullshitter,10,True,0.2,0.5,0.21875,4,2,-1,False,-0.068359375,False,2,8,317,203,6880.354064911022,6585,How many red marbles did you actually draw?,4,8,3471,False,19395
sona-31650,trial,87,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,5,False,-1,True,-3,8,314,211,5660.762225491702,1546,How many red marbles did you actually draw?,-1,-1,-1,False,8193
sona-31650,trial,88,bullshitter,10,False,0.2,0.2,0.2,4,4,-1,False,0.7894069760000002,False,4,6,318,217,2559.137235789448,3219,How many red marbles did you actually draw?,-1,-1,-1,False,9199
sona-31650,trial,89,bullshitDetector,10,True,0.5,0.2,0.48125,7,4,-1,False,0.7894069760000002,False,6,4,324,221,5421.752482220003,2737,How many red marbles did you actually draw?,-1,-1,-1,True,9057
sona-31650,trial,90,bullshitter,10,True,0.2,0.5,0.21875,1,9,-1,False,0.8759765625,True,-5,5,319,226,2105.1309663450593,2443,How many red marbles did you actually draw?,-1,-1,-1,False,7521
sona-31650,trial,91,bullshitDetector,10,True,0.8,0.2,0.7625,10,10,2,False,-1,True,-5,10,314,236,7375.859922685677,1290,How many red marbles did you actually draw?,-1,-1,-1,False,9578
sona-31650,trial,92,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,320,240,2599.500810257555,4093,How many red marbles did you actually draw?,-1,-1,-1,True,9886
sona-31650,trial,93,bullshitDetector,10,True,0.5,0.8,0.51875,3,7,-1,True,-0.0033164800000000383,True,5,-5,325,235,5736.781010518362,3104,How many red marbles did you actually draw?,-1,-1,-1,False,9933
sona-31650,trial,94,bullshitter,10,False,0.8,0.8,0.8,5,6,-1,False,-0.0033164800000000383,False,6,4,331,239,3236.4151213079354,3863,How many red marbles did you actually draw?,-1,-1,-1,False,11370
sona-31650,trial,95,bullshitDetector,10,True,0.8,0.2,0.7625,10,2,-1,True,-0.0033164800000000383,False,8,2,339,241,6427.797211627427,1982,How many red marbles did you actually draw?,-1,-1,-1,False,9879
sona-31650,trial,96,bullshitter,10,True,0.8,0.5,0.78125,8,8,-1,False,0.8662109375,True,8,-3,347,238,2475.9952996822635,2698,How many red marbles did you actually draw?,-1,-1,-1,False,8085
sona-31650,trial,97,bullshitDetector,10,True,0.5,0.8,0.51875,6,8,8,False,-1,True,5,-5,352,233,5720.85321702783,1802,How many red marbles did you actually draw?,-1,-1,-1,False,11191
sona-31650,trial,98,bullshitter,10,True,0.5,0.2,0.48125,5,6,-1,False,0.8213361152000002,True,-5,5,347,238,2818.1106426756414,5329,How many red marbles did you actually draw?,-1,-1,-1,False,12763
sona-31650,trial,99,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,1,False,-1,False,6,4,353,242,6469.65360528808,1752,How many red marbles did you actually draw?,-1,-1,-1,False,9358
sona-31650,trial,100,bullshitter,10,False,0.5,0.5,0.5,2,2,-1,False,-0.068359375,False,2,8,355,250,3176.086134835106,2300,How many red marbles did you actually draw?,-1,-1,-1,True,18181
sona-33114,practice,1,bullshitter,10,False,0.5,0.5,0.5,3,4,-1,False,0.25390625,True,-5,5,-5,5,2414.2940466409327,16908,How many red marbles did you actually draw?,3,3,11794,False,62011
sona-33114,practice,2,bullshitDetector,10,False,0.2,0.2,0.2,1,2,2,False,-1,False,8,2,3,7,5579.861752130908,15900,How many red marbles did your opponent report drawing?,2,8,6610,False,40627
sona-33114,practice,3,bullshitter,10,True,0.2,0.8,0.2375,2,3,-1,False,-0.12332600319999996,False,3,7,6,14,2349.1705584670617,9048,What was the proportion of red to blue marbles from your perspective?,23.75,9,10044,False,37097
sona-33114,practice,4,bullshitDetector,10,False,0.5,0.5,0.5,6,6,6,False,-1,True,-1,6,5,20,7166.766846325183,10349,What was the proportion of red to blue marbles from your perspective?,50,67,4724,False,27549
sona-33114,trial,1,bullshitDetector,10,False,0.5,0.5,0.5,2,2,6,False,-1,False,8,2,8,2,7360.960973237868,6792,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,16016
sona-33114,trial,2,bullshitter,10,True,0.2,0.8,0.2375,3,5,-1,False,-0.091396864,False,5,5,13,7,2597.2514581288187,8267,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,19009
sona-33114,trial,3,bullshitDetector,10,False,0.8,0.8,0.8,8,10,10,False,-1,False,0,10,13,17,7409.1672059897965,7465,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,16973
sona-33114,trial,4,bullshitter,10,True,0.8,0.5,0.78125,8,8,-1,False,0.8662109375,False,8,2,21,19,2175.547443197741,8315,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,17329
sona-33114,trial,5,bullshitDetector,10,True,0.5,0.8,0.51875,4,8,8,False,-1,False,2,8,23,27,6162.347010470248,6834,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15576
sona-33114,trial,6,bullshitter,10,True,0.5,0.8,0.51875,4,5,-1,False,-0.091396864,False,5,5,28,32,2651.5067824736316,15567,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,31125
